fips,year,s02
20001,2012,1.9526573
20003,1997,3.8424137
20003,2002,2.1141241
20003,2007,2.2645044
20003,2012,2.1304789
20005,1997,4.1452112
20005,2002,2.2525351
20005,2007,2.4734361
20005,2012,2.7375462
20007,1997,4.3089485
20007,2002,2.3316591
20007,2007,2.1394322
20007,2012,1.2459667
20009,1997,2.7185616
20009,2002,1.4248528
20009,2007,1.4252872
20009,2012,1.0848552
20011,1997,3.7185767
20011,2002,1.9239911
20011,2007,2.098047
20011,2012,1.8358846
20013,1997,4.2651954
20013,2002,2.0358768
20013,2007,2.2662661
20013,2012,2.3432975
20015,1997,4.2839327
20015,2002,2.0502591
20015,2007,2.0923502
20015,2012,1.6715529
20017,1997,4.0195451
20017,2002,2.2149053
20017,2007,2.2953563
20017,2012,1.9096879
20019,1997,4.1972218
20019,2002,2.4384041
20019,2007,2.254225
20019,2012,1.7755775
20021,1997,3.8074639
20021,2002,2.0161121
20021,2007,2.4398205
20021,2012,1.9013494
20023,1997,2.3185761
20023,2002,2.4944708
20023,2007,2.0267978
20023,2012,.97279221
20025,1997,3.1666813
20025,2002,1.6950754
20025,2007,1.5390546
20025,2012,1.0552152
20027,1997,3.8240249
20027,2002,1.8184415
20027,2007,1.9713303
20027,2012,2.2328873
20029,1997,3.7674167
20029,2002,1.7548261
20029,2007,1.9097344
20029,2012,2.1110485
20031,1997,3.8465223
20031,2002,2.2459068
20031,2007,2.3493121
20031,2012,2.2154489
20033,1997,3.4565036
20033,2002,2.1536469
20033,2007,1.6465167
20033,2012,1.255743
20035,1997,4.2010603
20035,2002,2.1754992
20035,2007,1.8724385
20035,2012,1.6821067
20037,1997,3.7718303
20037,2002,2.141825
20037,2007,2.3198895
20037,2012,1.9385226
20039,1997,1.8984966
20039,2002,.99634337
20039,2007,1.487446
20039,2012,.48805588
20041,1997,4.161149
20041,2002,2.0652759
20041,2007,1.962841
20041,2012,1.9902189
20043,1997,4.9412026
20043,2002,2.3462589
20043,2007,2.5246961
20043,2012,2.5472603
20045,1997,3.8004336
20045,2002,2.3132982
20045,2007,2.7320278
20045,2012,2.8593159
20047,1997,2.5961454
20047,2002,1.5546529
20047,2007,1.5067215
20047,2012,.97388762
20049,1997,4.0731626
20049,2002,2.3366802
20049,2007,2.2424586
20049,2012,1.8420856
20051,1997,2.9069955
20051,2002,1.2458674
20051,2007,1.4355624
20051,2012,.75691569
20053,1997,3.6824517
20053,2002,1.8514676
20053,2007,1.8691376
20053,2012,1.9948823
20055,1997,2.8129349
20055,2002,.77676743
20055,2007,1.408836
20055,2012,.57076246
20057,1997,2.9482772
20057,2002,1.5790665
20057,2007,1.5192211
20057,2012,.95770591
20059,1997,3.75596
20059,2002,2.1441224
20059,2007,2.4282181
20059,2012,2.4025481
20061,1997,3.8444736
20061,2002,1.8032695
20061,2007,2.0043197
20061,2012,2.3142769
20063,1997,2.801039
20063,2002,.8578707
20063,2007,1.4157524
20063,2012,.53707397
20065,1997,2.8277526
20065,2002,.85505402
20065,2007,1.4155122
20065,2012,.53824395
20067,1997,1.7063369
20067,2002,.99634337
20067,2007,1.487446
20067,2012,.48805588
20069,1997,3.0651722
20069,2002,1.4955379
20069,2007,1.4406663
20069,2012,1.1059561
20071,1997,2.2082124
20071,2002,2.3554628
20071,2007,1.9702282
20071,2012,1.1309979
20073,1997,3.9615331
20073,2002,2.272198
20073,2007,2.2664828
20073,2012,1.9557616
20075,1997,1.6051093
20075,2002,.99634337
20075,2007,1.487446
20075,2012,.48805588
20077,1997,4.2578769
20077,2002,2.0354974
20077,2007,1.9200404
20077,2012,1.3022836
20079,1997,4.1933303
20079,2002,2.1230896
20079,2007,2.1878161
20079,2012,1.7211826
20081,1997,2.8666286
20081,2002,.73432779
20081,2007,1.4052167
20081,2012,.58839095
20083,1997,2.7907495
20083,2002,1.3869137
20083,2007,1.4364245
20083,2012,.95135194
20085,1997,3.9971287
20085,2002,2.057795
20085,2007,2.3033819
20085,2012,2.6826296
20087,1997,3.7873654
20087,2002,2.2353714
20087,2007,2.4738412
20087,2012,2.9106851
20089,1997,3.7810798
20089,2002,1.6352938
20089,2007,2.1340671
20089,2012,2.0939226
20091,1997,3.5226576
20091,2002,2.3451352
20091,2007,3.0861213
20091,2012,3.4530485
20093,1997,1.7164598
20093,2002,.99634337
20093,2007,1.487446
20093,2012,.48805588
20095,1997,4.1062508
20095,2002,2.0080638
20095,2007,1.9595559
20095,2012,1.2449701
20097,1997,2.9589128
20097,2002,1.646486
20097,2007,1.5186099
20097,2012,1.0683237
20099,1997,3.9934082
20099,2002,2.2051418
20099,2007,2.4453783
20099,2012,1.8429679
20101,1997,2.7453697
20101,2002,.84619737
20101,2007,1.4147569
20101,2012,.54192281
20103,1997,3.5532618
20103,2002,2.3981707
20103,2007,2.8347092
20103,2012,3.2777684
20105,1997,3.6357653
20105,2002,1.696134
20105,2007,1.8254651
20105,2012,1.93674
20107,1997,3.7114706
20107,2002,1.5086585
20107,2007,1.716884
20107,2012,1.5107996
20109,1997,1.7175279
20109,2002,.99634337
20109,2007,1.487446
20109,2012,.48805588
20111,1997,3.8855047
20111,2002,2.2103515
20111,2007,2.3121276
20111,2012,2.1679873
20113,1997,4.1960344
20113,2002,2.1610985
20113,2007,2.3028586
20113,2012,1.7524211
20115,1997,4.2896824
20115,2002,2.1948235
20115,2007,2.3507609
20115,2012,1.8413149
20117,1997,3.9032042
20117,2002,1.7016988
20117,2007,1.9313287
20117,2012,2.0439291
20119,1997,3.1876273
20119,2002,1.6748945
20119,2007,1.540387
20119,2012,1.0165178
20121,1997,3.675854
20121,2002,2.107152
20121,2007,2.4943781
20121,2012,2.4834909
20123,1997,3.6866233
20123,2002,1.8298798
20123,2007,1.977299
20123,2012,2.1244326
20125,1997,4.0878868
20125,2002,2.3598967
20125,2007,2.4208426
20125,2012,1.7846603
20127,1997,4.1884828
20127,2002,2.1061835
20127,2007,2.4043012
20127,2012,2.0773611
20129,1997,1.698632
20129,2002,.99634337
20129,2007,1.487446
20129,2012,.48805588
20131,1997,4.1480379
20131,2002,1.9108692
20131,2007,2.257163
20131,2012,2.3475885
20133,1997,3.9379053
20133,2002,2.2017262
20133,2007,2.323612
20133,2012,1.9098084
20135,1997,2.8386679
20135,2002,1.180339
20135,2007,1.439765
20135,2012,.68369091
20137,1997,1.8984966
20137,2002,.99634337
20137,2007,1.487446
20137,2012,.48805588
20139,1997,3.8051486
20139,2002,2.2021925
20139,2007,2.383379
20139,2012,2.4327822
20141,1997,2.9290609
20141,2002,.70127708
20141,2007,1.3153692
20141,2012,.93627226
20143,1997,3.7441833
20143,2002,1.7553256
20143,2007,1.8836694
20143,2012,2.0912209
20145,1997,2.1794951
20145,2002,1.4104675
20145,2007,1.4308437
20145,2012,1.0246664
20147,1997,2.9345186
20147,2002,.78703028
20147,2007,1.4097111
20147,2012,.56649953
20149,1997,3.9151921
20149,2002,1.9112605
20149,2007,2.1648169
20149,2012,2.4954867
20151,1997,3.8245754
20151,2002,2.230303
20151,2007,1.6707922
20151,2012,1.1769756
20153,1997,1.8984966
20153,2002,.99634337
20153,2007,1.487446
20153,2012,.48805588
20155,1997,4.2319756
20155,2002,2.0012138
20155,2007,2.1187117
20155,2012,1.2964929
20157,1997,3.7440672
20157,2002,1.5108274
20157,2007,2.0200524
20157,2012,1.9604938
20159,1997,3.9377453
20159,2002,1.9969928
20159,2007,1.5593195
20159,2012,1.0953699
20161,1997,3.8699191
20161,2002,1.8359848
20161,2007,2.0592873
20161,2012,2.3680933
20163,1997,2.844141
20163,2002,.82669467
20163,2007,1.4130937
20163,2012,.55002379
20165,1997,2.6245577
20165,2002,1.2854707
20165,2007,1.4340589
20165,2012,.81684148
20167,1997,3.0134115
20167,2002,1.388508
20167,2007,1.4277012
20167,2012,.99670529
20169,1997,3.7462134
20169,2002,1.697484
20169,2007,1.8543711
20169,2012,2.0881617
20171,1997,1.8984966
20171,2002,.99634337
20171,2007,1.487446
20171,2012,.48805588
20173,1997,4.3827181
20173,2002,1.735832
20173,2007,1.901706
20173,2012,1.6244397
20175,1997,2.9269211
20175,2002,.70199388
20175,2007,1.4024593
20175,2012,.60182172
20177,1997,3.7591891
20177,2002,2.2519586
20177,2007,2.5713096
20177,2012,2.7733264
20179,1997,1.8984966
20179,2002,.99634337
20179,2007,1.487446
20179,2012,.48805588
20181,1997,2.2795672
20181,2002,2.431159
20181,2007,2.0003865
20181,2012,1.171208
20183,1997,3.0066824
20183,2002,.68161607
20183,2007,1.4174196
20183,2012,1.0090841
20185,1997,3.2969627
20185,2002,2.1453705
20185,2007,1.6597289
20185,2012,1.1156586
20187,1997,1.6083645
20187,2002,.99634337
20187,2007,1.487446
20187,2012,.48805588
20189,1997,1.8984966
20189,2002,.99634337
20189,2007,1.487446
20189,2012,.48805588
20191,1997,4.3927956
20191,2002,1.8215045
20191,2007,1.8024213
20191,2012,1.4220815
20193,1997,1.8984966
20193,2002,.99634337
20193,2007,1.487446
20193,2012,.48805588
20195,1997,2.7183499
20195,2002,.92891634
20195,2007,1.4218111
20195,2012,.50756323
20197,1997,4.148716
20197,2002,2.1569326
20197,2007,2.5197494
20197,2012,2.2622902
20199,1997,2.2393594
20199,2002,2.375747
20199,2007,1.9781295
20199,2012,1.141582
20201,1997,3.8164895
20201,2002,1.5929184
20201,2007,1.932846
20201,2012,2.0895309
20203,1997,1.6187392
20203,2002,.99634337
20203,2007,1.487446
20203,2012,.48805588
20205,1997,3.9618361
20205,2002,2.2812445
20205,2007,2.326349
20205,2012,1.8882594
20207,1997,3.888978
20207,2002,2.2375104
20207,2007,2.3023539
20207,2012,1.9818854
20209,1997,3.654115
20209,2002,2.6978207
20209,2007,3.7087934
20209,2012,3.7553194
21001,1997,6.6676531
21001,2002,5.0042071
21001,2007,4.2091904
21001,2012,2.0363176
21003,1997,6.5505962
21003,2002,4.5505338
21003,2007,3.9904053
21003,2012,1.8282893
21005,1997,6.7728562
21005,2002,5.2841272
21005,2007,4.3325534
21005,2012,2.0560064
21007,1997,5.9127488
21007,2002,4.3089805
21007,2007,3.6964247
21007,2012,1.9788209
21009,1997,6.6281281
21009,2002,4.7315636
21009,2007,4.1676006
21009,2012,2.0059688
21011,1997,6.8725524
21011,2002,5.644546
21011,2007,4.313426
21011,2012,2.0290556
21013,1997,6.6107183
21013,2002,5.0575371
21013,2007,4.2704887
21013,2012,2.2271936
21015,1997,7.1319547
21015,2002,5.7104745
21015,2007,4.091423
21015,2012,2.0328786
21017,1997,6.848074
21017,2002,5.4013214
21017,2007,4.2432108
21017,2012,1.97144
21019,1997,8.1599169
21019,2002,6.5391989
21019,2007,4.8747139
21019,2012,1.6244718
21021,1997,6.8326316
21021,2002,5.2415967
21021,2007,4.280211
21021,2012,2.0793829
21023,1997,6.8308477
21023,2002,5.6414709
21023,2007,4.3239412
21023,2012,2.125083
21025,1997,6.9155765
21025,2002,5.366282
21025,2007,4.3274541
21025,2012,2.0996976
21027,1997,6.8734183
21027,2002,5.2689724
21027,2007,4.378396
21027,2012,2.2108126
21029,1997,6.8027711
21029,2002,5.06323
21029,2007,4.534461
21029,2012,2.3498955
21031,1997,6.7059731
21031,2002,4.899972
21031,2007,4.1957412
21031,2012,2.0019035
21033,1997,6.4562855
21033,2002,4.5527787
21033,2007,3.831722
21033,2012,2.001977
21035,1997,5.9496241
21035,2002,4.2954249
21035,2007,3.7909424
21035,2012,1.976616
21037,1997,6.9880075
21037,2002,4.9159188
21037,2007,3.9978497
21037,2012,1.7947593
21039,1997,5.9525619
21039,2002,4.285562
21039,2007,3.6953347
21039,2012,1.9076351
21041,1997,6.7101197
21041,2002,5.4949269
21041,2007,4.3281384
21041,2012,2.1036737
21043,1997,7.5062141
21043,2002,6.282733
21043,2007,4.6795139
21043,2012,1.9706893
21045,1997,6.7489443
21045,2002,5.1572776
21045,2007,4.2460036
21045,2012,2.0856211
21047,1997,6.269721
21047,2002,4.7051797
21047,2007,4.012465
21047,2012,1.9729122
21049,1997,6.8725138
21049,2002,5.4444389
21049,2007,4.2971201
21049,2012,1.9425622
21051,1997,6.7837281
21051,2002,5.2180719
21051,2007,4.2763166
21051,2012,2.2085214
21053,1997,6.6754436
21053,2002,4.9375434
21053,2007,4.1872272
21053,2012,1.9835993
21055,1997,6.5081601
21055,2002,4.5649028
21055,2007,3.7952306
21055,2012,2.0045986
21057,1997,6.6389976
21057,2002,4.9146338
21057,2007,4.1386385
21057,2012,1.9959993
21059,1997,7.2522602
21059,2002,5.0723114
21059,2007,4.3080816
21059,2012,2.4022408
21061,1997,6.7030377
21061,2002,4.7792888
21061,2007,4.2032881
21061,2012,1.7719951
21063,1997,7.2351294
21063,2002,5.9164414
21063,2007,4.4265356
21063,2012,1.9698317
21065,1997,6.9178867
21065,2002,5.5087628
21065,2007,4.3745117
21065,2012,2.0867288
21067,1997,6.3714647
21067,2002,4.7402568
21067,2007,4.1804252
21067,2012,1.4264892
21069,1997,6.8845687
21069,2002,5.7570806
21069,2007,4.3927317
21069,2012,2.0415645
21071,1997,7.1027818
21071,2002,5.2005448
21071,2007,4.5237679
21071,2012,2.2296793
21073,1997,6.798214
21073,2002,5.3380642
21073,2007,4.3713927
21073,2012,2.0710108
21075,1997,6.0121255
21075,2002,4.3721042
21075,2007,3.6854672
21075,2012,1.9903599
21077,1997,6.9234824
21077,2002,5.5587196
21077,2007,4.2523699
21077,2012,2.162147
21079,1997,6.9042439
21079,2002,5.3300133
21079,2007,4.3071241
21079,2012,1.9978325
21081,1997,6.9239674
21081,2002,5.4941669
21081,2007,4.2361188
21081,2012,2.1192589
21083,1997,5.9101858
21083,2002,4.2315054
21083,2007,3.7138271
21083,2012,1.9047048
21085,1997,6.7718225
21085,2002,5.0587335
21085,2007,4.3074551
21085,2012,2.0371621
21087,1997,6.7675557
21087,2002,5.0740561
21087,2007,4.225945
21087,2012,2.0975695
21089,1997,7.566195
21089,2002,6.4051414
21089,2007,3.9307141
21089,2012,1.2918357
21091,1997,7.0646515
21091,2002,5.3301797
21091,2007,4.2619038
21091,2012,2.2622068
21093,1997,6.8237848
21093,2002,5.1259356
21093,2007,4.4045343
21093,2012,2.1441221
21095,1997,6.8966546
21095,2002,5.2537723
21095,2007,4.3384933
21095,2012,2.4925694
21097,1997,6.8880711
21097,2002,5.4566088
21097,2007,4.2970505
21097,2012,2.0278981
21099,1997,6.8111029
21099,2002,5.0229983
21099,2007,4.2287784
21099,2012,1.99272
21101,1997,8.137434
21101,2002,5.2238364
21101,2007,3.5200541
21101,2012,1.7582774
21103,1997,6.7286716
21103,2002,5.3555002
21103,2007,4.4156528
21103,2012,2.2181525
21105,1997,6.0050769
21105,2002,4.2931948
21105,2007,3.6111984
21105,2012,1.9512222
21107,1997,6.7864022
21107,2002,4.8174706
21107,2007,3.8722527
21107,2012,2.0491979
21109,1997,6.7775388
21109,2002,5.4123096
21109,2007,4.2810345
21109,2012,2.1050487
21111,1997,6.5080495
21111,2002,5.0605145
21111,2007,4.8860626
21111,2012,2.3403716
21113,1997,6.8466549
21113,2002,5.2957668
21113,2007,4.1933827
21113,2012,1.5787098
21115,1997,7.3463411
21115,2002,5.8507872
21115,2007,4.6258783
21115,2012,2.1265604
21117,1997,7.0417285
21117,2002,5.335907
21117,2007,4.0011353
21117,2012,1.9022985
21119,1997,6.9525046
21119,2002,5.2385788
21119,2007,4.3908863
21119,2012,2.2448025
21121,1997,6.675158
21121,2002,5.1239843
21121,2007,4.2772679
21121,2012,2.1845827
21123,1997,6.8214436
21123,2002,5.0984216
21123,2007,4.3016524
21123,2012,2.1584074
21125,1997,6.8145375
21125,2002,5.3715668
21125,2007,4.2615824
21125,2012,2.1565726
21127,1997,7.7615266
21127,2002,6.4211168
21127,2007,4.9126382
21127,2012,2.1582508
21129,1997,6.9076653
21129,2002,5.4164858
21129,2007,4.3443804
21129,2012,2.1017864
21131,1997,6.8902078
21131,2002,5.3157501
21131,2007,4.3318195
21131,2012,2.2625501
21133,1997,7.0052147
21133,2002,5.2818909
21133,2007,4.396668
21133,2012,2.4699988
21135,1997,7.2289743
21135,2002,6.1920595
21135,2007,4.618196
21135,2012,2.0270443
21137,1997,6.8662429
21137,2002,5.2625456
21137,2007,4.2756038
21137,2012,2.0717053
21139,1997,5.850368
21139,2002,3.978344
21139,2007,3.5487156
21139,2012,1.8664689
21141,1997,6.4978914
21141,2002,4.7236485
21141,2007,4.017436
21141,2012,1.8740475
21143,1997,6.1334119
21143,2002,4.351408
21143,2007,3.7234871
21143,2012,1.9798938
21145,1997,5.4495535
21145,2002,3.6041141
21145,2007,3.4146957
21145,2012,1.459425
21147,1997,6.6822276
21147,2002,5.1034131
21147,2007,4.2429576
21147,2012,2.0850003
21149,1997,7.0959644
21149,2002,5.0628257
21149,2007,3.9628611
21149,2012,2.1105044
21151,1997,6.971261
21151,2002,5.4122257
21151,2007,4.3203168
21151,2012,2.0175633
21153,1997,7.1891274
21153,2002,5.6951866
21153,2007,4.5572753
21153,2012,2.1557708
21155,1997,6.7742624
21155,2002,5.1429839
21155,2007,4.2696509
21155,2012,2.1312761
21157,1997,5.8495455
21157,2002,4.1233187
21157,2007,3.6526599
21157,2012,1.8978254
21159,1997,7.3927097
21159,2002,5.8697844
21159,2007,4.6907678
21159,2012,2.2322378
21161,1997,6.7943892
21161,2002,5.8162103
21161,2007,4.3790259
21161,2012,2.0675828
21163,1997,6.892024
21163,2002,5.1375155
21163,2007,4.472682
21163,2012,2.2730942
21165,1997,6.8781371
21165,2002,5.5389953
21165,2007,4.3731813
21165,2012,2.0092795
21167,1997,6.8364043
21167,2002,5.2566915
21167,2007,4.2909269
21167,2012,2.0302057
21169,1997,6.7134137
21169,2002,4.9699006
21169,2007,4.2073488
21169,2012,2.0329669
21171,1997,6.5229058
21171,2002,4.6944938
21171,2007,4.0977182
21171,2012,2.0960908
21173,1997,6.8639646
21173,2002,5.6360598
21173,2007,4.3359561
21173,2012,2.0107107
21175,1997,7.2079959
21175,2002,5.7832437
21175,2007,4.5244074
21175,2012,2.0605094
21177,1997,6.8754687
21177,2002,4.4954977
21177,2007,4.0819731
21177,2012,2.1003091
21179,1997,6.7963157
21179,2002,5.19594
21179,2007,4.4050374
21179,2012,2.2153559
21181,1997,6.7926593
21181,2002,5.5771456
21181,2007,4.2987142
21181,2012,1.9901984
21183,1997,6.9485731
21183,2002,5.0993276
21183,2007,4.2296991
21183,2012,2.1631486
21185,1997,6.6070647
21185,2002,5.2296147
21185,2007,4.5501604
21185,2012,2.1872075
21187,1997,6.8451867
21187,2002,5.4799838
21187,2007,4.3567681
21187,2012,2.1385121
21189,1997,6.874156
21189,2002,5.3107257
21189,2007,4.3193603
21189,2012,2.1537731
21191,1997,6.9003339
21191,2002,5.480608
21191,2007,4.2210274
21191,2012,2.0967846
21193,1997,6.8936353
21193,2002,5.262857
21193,2007,4.3408499
21193,2012,2.2472553
21195,1997,7.1636033
21195,2002,4.8067966
21195,2007,4.5738692
21195,2012,2.3258836
21197,1997,6.9392672
21197,2002,5.5759649
21197,2007,4.3469696
21197,2012,2.0762761
21199,1997,6.7533078
21199,2002,5.1247725
21199,2007,4.2195392
21199,2012,2.0718064
21201,1997,6.7684007
21201,2002,5.6078792
21201,2007,4.2804308
21201,2012,2.0340688
21203,1997,6.8216844
21203,2002,5.2607737
21203,2007,4.2687707
21203,2012,2.0782249
21205,1997,6.9948812
21205,2002,5.7530394
21205,2007,4.3846269
21205,2012,1.989978
21207,1997,6.6888938
21207,2002,5.0190907
21207,2007,4.2172179
21207,2012,2.040472
21209,1997,6.7844791
21209,2002,5.3139415
21209,2007,4.3046222
21209,2012,1.9432167
21211,1997,6.7267451
21211,2002,5.2781405
21211,2007,4.4326882
21211,2012,2.204783
21213,1997,6.5075917
21213,2002,4.6174526
21213,2007,3.9364114
21213,2012,1.8850259
21215,1997,6.7556763
21215,2002,5.2134986
21215,2007,4.455389
21215,2012,2.2032249
21217,1997,6.765892
21217,2002,5.1080527
21217,2007,4.2429962
21217,2012,2.1188846
21219,1997,6.2035851
21219,2002,4.7810812
21219,2007,4.0739183
21219,2012,1.8824832
21221,1997,6.1257687
21221,2002,4.4778752
21221,2007,3.8598485
21221,2012,2.0187147
21223,1997,6.4946938
21223,2002,5.3463392
21223,2007,4.3242927
21223,2012,2.1259983
21225,1997,7.2364492
21225,2002,4.8938351
21225,2007,3.7889256
21225,2012,2.0074642
21227,1997,6.6006904
21227,2002,4.5570874
21227,2007,4.0661955
21227,2012,1.8648955
21229,1997,6.8020973
21229,2002,5.168335
21229,2007,4.3334832
21229,2012,2.1424944
21231,1997,6.6844802
21231,2002,4.9946418
21231,2007,4.1664071
21231,2012,2.0268188
21233,1997,7.1010714
21233,2002,4.9366803
21233,2007,3.8180778
21233,2012,2.0212631
21235,1997,6.6440492
21235,2002,5.1647043
21235,2007,4.2379904
21235,2012,2.1160717
21237,1997,6.9821935
21237,2002,5.4755793
21237,2007,4.4126334
21237,2012,2.0825868
21239,1997,6.7640347
21239,2002,5.2837038
21239,2007,4.3263493
21239,2012,1.9229846
22001,1997,4.0110388
22001,2002,3.0354259
22001,2007,2.8623037
22001,2012,1.8462613
22003,1997,3.9486117
22003,2002,2.8860533
22003,2007,2.7120895
22003,2012,1.8665416
22005,1997,4.9144316
22005,2002,4.0184903
22005,2007,3.8553188
22005,2012,2.2321742
22007,1997,4.7557001
22007,2002,3.7383556
22007,2007,3.8956101
22007,2012,2.3566384
22009,1997,4.2664061
22009,2002,3.2984478
22009,2007,3.4021683
22009,2012,2.1869562
22011,1997,3.9169486
22011,2002,2.7548616
22011,2007,2.3530283
22011,2012,1.6626452
22013,1997,3.643522
22013,2002,2.2056642
22013,2007,2.6931632
22013,2012,1.6435765
22015,1997,2.2358434
22015,2002,1.4969709
22015,2007,2.3796279
22015,2012,1.4093153
22017,1997,1.9647442
22017,2002,1.4311539
22017,2007,2.3525572
22017,2012,1.2763166
22019,1997,2.9925423
22019,2002,3.3830144
22019,2007,2.6170275
22019,2012,3.5330744
22021,1997,3.8861756
22021,2002,2.2988453
22021,2007,3.1926255
22021,2012,2.1083922
22023,1997,3.949923
22023,2002,2.8005395
22023,2007,2.509078
22023,2012,1.8196952
22025,1997,3.969769
22025,2002,2.8314099
22025,2007,3.3535833
22025,2012,2.2024047
22027,1997,3.6440241
22027,2002,2.1562748
22027,2007,2.8340197
22027,2012,1.8585331
22029,1997,3.9439704
22029,2002,2.9464762
22029,2007,3.3606415
22029,2012,2.119137
22031,1997,3.3936384
22031,2002,2.0159204
22031,2007,2.1819751
22031,2012,1.1392058
22033,1997,5.4005513
22033,2002,4.6730504
22033,2007,3.4825094
22033,2012,1.7253206
22035,1997,3.4490721
22035,2002,2.5590942
22035,2007,3.3070374
22035,2012,1.6530802
22037,1997,4.7644663
22037,2002,3.964057
22037,2007,3.673116
22037,2012,2.1346161
22039,1997,4.0451722
22039,2002,2.9964969
22039,2007,2.8844142
